BHK,Type,Area,Status,Price,price_unit
4,Independent house,1973,Ready to move,11573637.27170126,L
2,Apartment,1260,Under construction,4984654.56640316,L
1,Apartment,832,Ready to move,3670589.561383964,L
4,Independent house,2478,Ready to move,13678292.952458823,L
4,Row bunglow,2291,Ready to move,11817167.324864771,L
4,Row bunglow,2076,Ready to move,10321317.547329312,L
3,Row bunglow,1488,Ready to move,7797887.014608613,L
3,Apartment,1085,Under construction,4273636.326224638,L
2,Independent house,1109,Ready to move,6235558.512886568,L
4,Row bunglow,2127,Ready to move,11484645.946057262,L
4,Independent house,2039,Under construction,10675326.993950265,L
2,Row bunglow,1163,Ready to move,6451445.461076115,L
2,Apartment,845,Ready to move,3524873.319203855,L
4,Independent house,2752,Under construction,13629425.803999607,L
3,Row bunglow,1722,Ready to move,8941318.810101626,L
3,Independent house,2468,Ready to move,13825567.660590911,L
1,Apartment,948,Ready to move,4134175.78637144,L
1,Apartment,615,Ready to move,2802437.7061995585,L
5,Row bunglow,2943,Ready to move,15282443.294709805,L
2,Apartment,1136,Under construction,4673228.139630469,L
4,Row bunglow,1909,Under construction,8046875.508799144,L
1,Apartment,828,Under construction,3458411.401801201,L
2,Row bunglow,1089,Under construction,4709896.567959641,L
3,Independent house,1851,Under construction,9707836.46382911,L
2,Apartment,1269,Under construction,5379622.048208908,L
3,Independent house,1436,Under construction,7406769.926304476,L
5,Independent house,2903,Under construction,15704058.97322936,L
3,Apartment,1295,Ready to move,5498717.801297735,L
5,Row bunglow,2532,Ready to move,13042067.259544356,L
5,Independent house,2632,Under construction,14853566.026558777,L
3,Row bunglow,1879,Under construction,8253507.355113352,L
4,Independent house,2350,Under construction,12744352.160377648,L
5,Row bunglow,2947,Under construction,13280129.044156414,L
5,Independent house,2705,Under construction,15084773.200113654,L
3,Independent house,1519,Ready to move,8354253.852694535,L
2,Apartment,843,Ready to move,3745755.35136831,L
2,Apartment,1168,Under construction,4846086.458064661,L
3,Independent house,2242,Under construction,12253929.69316635,L
2,Apartment,1205,Under construction,4863827.452382711,L
3,Independent house,2191,Ready to move,12331564.507648664,L
2,Apartment,1455,Under construction,5712177.825283541,L
4,Row bunglow,2792,Under construction,13438047.719401322,L
1,Apartment,898,Under construction,3749638.600099366,L
3,Row bunglow,1713,Ready to move,8974983.376552612,L
4,Independent house,2264,Under construction,12181402.797128357,L
3,Apartment,1166,Under construction,4622949.454361872,L
3,Independent house,1836,Ready to move,10781444.848396504,L
4,Row bunglow,1843,Under construction,8882602.383053841,L
3,Apartment,1074,Ready to move,5002983.9105890505,L
3,Row bunglow,1039,Under construction,4789188.2091010865,L
5,Row bunglow,2954,Under construction,13613963.075493483,L
2,Apartment,679,Ready to move,2942486.114749939,L
2,Apartment,713,Under construction,2830068.19103192,L
3,Row bunglow,1908,Under construction,9244205.553496037,L
4,Independent house,2426,Ready to move,14316749.251601974,L
3,Independent house,1422,Ready to move,8587130.787208723,L
2,Apartment,819,Ready to move,3784281.12161248,L
4,Row bunglow,2222,Ready to move,11375114.382685749,L
4,Row bunglow,2710,Under construction,11832175.278693391,L
2,Apartment,676,Ready to move,3088718.2514626114,L
2,Apartment,956,Ready to move,4399298.246787365,L
4,Row bunglow,1891,Ready to move,10508539.173393518,L
3,Independent house,1680,Ready to move,8926929.580071235,L
2,Apartment,756,Ready to move,3444708.376789445,L
5,Independent house,2614,Ready to move,13924852.086469514,L
3,Independent house,1706,Ready to move,9500228.013961188,L
3,Independent house,2227,Ready to move,13264764.70523642,L
3,Independent house,1846,Ready to move,10658190.156142956,L
4,Row bunglow,2552,Ready to move,11991386.066457143,L
3,Row bunglow,1602,Ready to move,7488910.845045838,L
3,Independent house,2081,Ready to move,11764699.065200033,L
3,Independent house,1018,Ready to move,6255528.331095969,L
3,Apartment,1206,Under construction,5184889.5306188585,L
3,Independent house,1275,Ready to move,7749026.223092037,L
4,Independent house,1777,Under construction,8883508.702292455,L
2,Independent house,1267,Under construction,6127785.423396769,L
4,Row bunglow,2190,Ready to move,11196814.50095444,L
4,Row bunglow,1915,Ready to move,9441501.126120554,L
3,Apartment,1283,Ready to move,5730349.729294583,L
2,Apartment,1353,Under construction,5411350.96047682,L
3,Independent house,1344,Under construction,6814708.18181239,L
4,Row bunglow,2747,Under construction,12834147.197316548,L
3,Apartment,1106,Under construction,4456754.27208987,L
3,Apartment,1377,Under construction,5450025.40719142,L
2,Independent house,1017,Ready to move,5620516.12819658,L
3,Independent house,1878,Ready to move,11060025.10793332,L
3,Row bunglow,2170,Ready to move,11129093.173050752,L
3,Independent house,1916,Under construction,9938972.151063293,L
4,Independent house,2729,Under construction,14325083.92884342,L
4,Row bunglow,2180,Ready to move,11269601.526973553,L
3,Independent house,2093,Under construction,11244082.971141187,L
3,Independent house,2457,Ready to move,14392433.650203712,L
2,Apartment,645,Ready to move,2850072.1711473423,L
2,Row bunglow,1256,Ready to move,7041861.273730163,L
1,Apartment,898,Ready to move,3680271.281979457,L
3,Row bunglow,1033,Ready to move,4972612.012729083,L
5,Row bunglow,2843,Under construction,13260626.836441832,L
2,Apartment,1037,Ready to move,4790318.993228087,L
2,Apartment,944,Under construction,3772609.5194489183,L
2,Apartment,1023,Under construction,3931253.6822474753,L
2,Row bunglow,1277,Ready to move,6738716.507816797,L
1,Apartment,870,Under construction,3354169.6162932273,L
1,Apartment,823,Under construction,3062151.7924096812,L
4,Independent house,1629,Under construction,8461597.021099817,L
3,Row bunglow,2287,Under construction,11324935.825263878,L
3,Independent house,1007,Ready to move,5795559.29552262,L
2,Row bunglow,1469,Ready to move,7099008.644095217,L
4,Independent house,2689,Under construction,13877273.48415804,L
4,Row bunglow,2882,Ready to move,15420860.384139463,L
5,Row bunglow,2786,Under construction,13816883.884611119,L
2,Independent house,1220,Ready to move,7076062.703388087,L
5,Row bunglow,2999,Under construction,13250722.357442556,L
3,Row bunglow,1012,Under construction,4761395.9086077595,L
2,Apartment,687,Ready to move,3006436.1051474866,L
3,Apartment,1191,Under construction,4796921.719430554,L
4,Row bunglow,1503,Under construction,7752685.102938762,L
2,Apartment,1379,Under construction,5402397.482940876,L
3,Apartment,1308,Under construction,4905602.083469663,L
4,Independent house,2356,Under construction,12577168.213797439,L
3,Row bunglow,1992,Ready to move,9998520.29324486,L
1,Apartment,713,Under construction,2644035.2329016193,L
3,Independent house,1084,Ready to move,6219790.033004368,L
3,Independent house,1510,Under construction,8449389.926592547,L
4,Independent house,1617,Ready to move,9342126.839574521,L
4,Independent house,2896,Ready to move,17110459.645922117,L
4,Row bunglow,1854,Ready to move,9257255.873187633,L
3,Apartment,1369,Under construction,5446345.760622878,L
4,Independent house,2505,Under construction,13238975.834234992,L
4,Row bunglow,1540,Under construction,7155527.106560585,L
2,Independent house,1470,Ready to move,8868735.566149808,L
1,Apartment,947,Ready to move,4145213.067006679,L
4,Independent house,2780,Under construction,13690153.84553032,L
4,Row bunglow,2717,Under construction,13164900.1031954,L
4,Independent house,2472,Ready to move,15276787.523367524,L
3,Apartment,1248,Ready to move,5788410.378315439,L
2,Row bunglow,1241,Ready to move,6677909.842799272,L
2,Apartment,687,Ready to move,3015729.125330099,L
2,Apartment,616,Under construction,2314089.656910844,L
2,Apartment,1141,Ready to move,4961494.60689972,L
3,Independent house,2265,Under construction,12071198.999258181,L
3,Row bunglow,2440,Under construction,12586024.510107454,L
2,Independent house,1194,Ready to move,7309161.506827342,L
3,Apartment,1488,Under construction,5925212.831661839,L
4,Independent house,1597,Ready to move,10098289.961267626,L
4,Row bunglow,2127,Ready to move,10377228.93784287,L
3,Independent house,1984,Under construction,10389857.085697345,L
4,Row bunglow,2490,Under construction,11539063.359995307,L
4,Row bunglow,1743,Under construction,7772045.593377014,L
3,Independent house,1243,Ready to move,7142443.01883757,L
1,Apartment,784,Under construction,3007937.1592405867,L
2,Apartment,1235,Under construction,4987547.081859087,L
2,Row bunglow,1173,Under construction,5516021.206875994,L
5,Row bunglow,2579,Under construction,12776272.782316701,L
5,Independent house,2536,Under construction,13064782.454438787,L
4,Row bunglow,2977,Under construction,14350617.471644673,L
4,Independent house,2754,Ready to move,17069608.27920201,L
3,Apartment,1156,Under construction,4442572.1471055765,L
2,Independent house,1404,Under construction,7121650.29901276,L
3,Row bunglow,2033,Ready to move,10184417.933238901,L
3,Row bunglow,1419,Under construction,6783085.115756697,L
4,Independent house,2995,Under construction,16272706.153347718,L
2,Apartment,726,Under construction,2794626.678478078,L
4,Row bunglow,1694,Ready to move,8944822.05096853,L
3,Apartment,1498,Under construction,5890646.5051286165,L
3,Independent house,1454,Ready to move,8751463.801734637,L
4,Row bunglow,1556,Under construction,7356927.4652848495,L
3,Independent house,1401,Under construction,7145849.069390367,L
4,Independent house,2407,Under construction,12701454.15872887,L
2,Independent house,1252,Ready to move,7808912.721515695,L
3,Independent house,1234,Under construction,6265687.827731739,L
3,Independent house,1176,Under construction,5683254.080059052,L
2,Apartment,1182,Ready to move,4997319.001239083,L
5,Row bunglow,2715,Under construction,12643163.181588719,L
4,Independent house,2633,Ready to move,15689631.924059253,L
2,Apartment,1366,Ready to move,6155758.823367999,L
3,Row bunglow,1874,Ready to move,9631219.563678192,L
2,Independent house,1392,Under construction,7922816.4669473525,L
3,Row bunglow,1693,Ready to move,7921611.442704635,L
2,Apartment,1485,Ready to move,6021039.657964566,L
3,Row bunglow,1641,Under construction,7854802.865352273,L
3,Independent house,2197,Under construction,10870580.061741611,L
5,Row bunglow,2963,Ready to move,15583164.04334867,L
3,Independent house,1284,Ready to move,7368173.186510687,L
4,Row bunglow,1616,Under construction,7154793.674595148,L
3,Row bunglow,1529,Under construction,7016595.775163979,L
3,Row bunglow,1478,Under construction,7220033.474573473,L
2,Independent house,1168,Under construction,6461817.726984616,L
4,Row bunglow,1983,Ready to move,10448511.48711223,L
4,Row bunglow,1733,Under construction,7919701.1460358575,L
4,Row bunglow,2702,Under construction,13375443.569332447,L
3,Independent house,2148,Ready to move,12473065.926555721,L
3,Independent house,1426,Under construction,7007297.109476927,L
4,Independent house,2094,Under construction,10510024.958605623,L
2,Apartment,1326,Ready to move,5970096.908735894,L
3,Apartment,1231,Ready to move,5531438.728880844,L
2,Apartment,1260,Ready to move,5244512.9377746405,L
4,Row bunglow,1995,Under construction,9356422.834198188,L
3,Apartment,1242,Under construction,5112697.846251833,L
3,Independent house,1909,Under construction,10646115.459082386,L
4,Row bunglow,2042,Ready to move,11655923.225234833,L
4,Independent house,2674,Under construction,13699902.521882113,L
3,Independent house,1465,Ready to move,8827947.10810156,L
3,Row bunglow,2049,Under construction,8992559.773755036,L
2,Apartment,1401,Under construction,5862615.482259857,L
5,Independent house,2882,Under construction,15390654.970694982,L
3,Independent house,1098,Under construction,5759533.320763926,L
4,Independent house,2799,Ready to move,16978740.091399774,L
5,Independent house,2929,Ready to move,16256395.772232741,L
5,Row bunglow,2529,Ready to move,12376194.816802364,L
4,Row bunglow,2753,Ready to move,13876935.478036446,L
4,Independent house,2638,Ready to move,15088177.001262052,L
4,Row bunglow,2660,Ready to move,12335142.183446392,L
2,Row bunglow,1431,Under construction,6615095.623838718,L
4,Row bunglow,1517,Ready to move,7788682.628575536,L
3,Row bunglow,2241,Ready to move,11083194.116561675,L
5,Independent house,2513,Ready to move,14599041.998489667,L
2,Apartment,1171,Under construction,4525628.7327487515,L
4,Row bunglow,2075,Ready to move,10425315.491742315,L
4,Row bunglow,1983,Under construction,9179542.146873154,L
3,Row bunglow,1095,Ready to move,6070511.43166834,L
1,Apartment,821,Ready to move,3523199.8874932663,L
4,Row bunglow,2468,Ready to move,12309943.945822734,L
3,Row bunglow,1429,Under construction,6871456.554017796,L
3,Row bunglow,2400,Under construction,11239754.444007384,L
3,Row bunglow,1753,Ready to move,8212873.4141871855,L
2,Row bunglow,1007,Ready to move,5003806.999005946,L
2,Independent house,1397,Ready to move,8533221.189787157,L
5,Row bunglow,2586,Under construction,11988782.352924332,L
2,Apartment,921,Ready to move,3906504.7700416814,L
2,Apartment,1235,Under construction,4881764.961651514,L
2,Apartment,1221,Under construction,5147988.052146317,L
2,Row bunglow,1017,Under construction,5030730.062448622,L
2,Apartment,682,Under construction,2823543.301968523,L
4,Independent house,2925,Ready to move,16207903.433474643,L
4,Independent house,2357,Under construction,12574283.40519894,L
2,Apartment,1108,Ready to move,4920720.147008077,L
5,Row bunglow,2821,Under construction,13687930.061211383,L
2,Apartment,1010,Under construction,4014152.5959282937,L
2,Apartment,1220,Ready to move,5669076.50649327,L
2,Apartment,742,Under construction,2906853.4473396954,L
1,Apartment,804,Ready to move,3573742.014489817,L
1,Apartment,794,Under construction,3295752.4929009164,L
4,Row bunglow,1832,Ready to move,8849913.00886059,L
1,Apartment,872,Under construction,3663989.609193864,L
2,Apartment,659,Under construction,2669814.1399429888,L
5,Row bunglow,2597,Ready to move,12387865.743888568,L
5,Row bunglow,2705,Under construction,13197111.93168003,L
3,Apartment,1443,Ready to move,6354959.408717197,L
3,Apartment,1076,Ready to move,4801446.358320568,L
4,Independent house,2472,Under construction,12143674.660087688,L
2,Apartment,1135,Under construction,4690746.688797053,L
5,Row bunglow,2545,Ready to move,13006861.233069733,L
2,Row bunglow,1304,Ready to move,5923056.35107755,L
2,Independent house,1021,Ready to move,5945385.275073238,L
3,Apartment,1388,Under construction,5395459.708618798,L
2,Apartment,1445,Under construction,5920687.192296945,L
3,Row bunglow,1847,Ready to move,9633830.798161108,L
5,Row bunglow,2553,Ready to move,14525613.957232578,L
2,Independent house,1171,Ready to move,6430109.170476978,L
3,Independent house,2041,Under construction,10154182.057383832,L
3,Independent house,2355,Ready to move,13494441.426421763,L
4,Row bunglow,1723,Ready to move,8963641.570840312,L
3,Row bunglow,1277,Ready to move,6401992.731324895,L
4,Row bunglow,1715,Under construction,8092340.892914249,L
3,Row bunglow,2059,Under construction,9999674.475806937,L
3,Row bunglow,1574,Under construction,7624615.810310728,L
3,Apartment,1313,Ready to move,5725989.08380949,L
2,Apartment,629,Under construction,2492857.679266024,L
2,Apartment,973,Under construction,4063853.7136758235,L
4,Independent house,2492,Under construction,12266437.200543696,L
5,Row bunglow,2660,Ready to move,13468587.596563192,L
4,Row bunglow,2911,Ready to move,14885114.26366421,L
3,Row bunglow,1685,Ready to move,8655908.835471857,L
5,Row bunglow,2836,Under construction,14236343.753447782,L
4,Row bunglow,2420,Ready to move,12092962.136587758,L
4,Row bunglow,2914,Ready to move,15103425.565811964,L
5,Independent house,2698,Ready to move,15594836.08868484,L
1,Apartment,815,Under construction,3372883.9309652187,L
4,Row bunglow,2066,Ready to move,10586068.756554343,L
4,Row bunglow,2547,Under construction,11150380.838362385,L
5,Independent house,2632,Under construction,13535676.428453883,L
3,Row bunglow,1238,Ready to move,5739910.343966842,L
5,Row bunglow,2531,Ready to move,14260866.422093961,L
3,Row bunglow,1539,Ready to move,7216760.837451914,L
2,Apartment,685,Ready to move,3137718.6123269275,L
1,Apartment,904,Under construction,3658871.403826135,L
3,Row bunglow,1422,Ready to move,6562285.537277211,L
3,Row bunglow,1684,Ready to move,9011044.018657612,L
4,Independent house,2426,Under construction,12775234.646647435,L
3,Independent house,1978,Ready to move,11357774.547783326,L
5,Row bunglow,2825,Under construction,14127773.541685648,L
2,Apartment,1493,Ready to move,7014202.726257065,L
2,Apartment,1249,Under construction,5312615.10740862,L
4,Independent house,2877,Under construction,14035528.778020678,L
2,Row bunglow,1413,Ready to move,7907425.607902482,L
3,Apartment,1029,Ready to move,4308899.420424124,L
3,Apartment,1289,Ready to move,5290183.5195440715,L
4,Independent house,2164,Under construction,11321201.27081318,L
2,Apartment,704,Under construction,2736956.4550959473,L
5,Independent house,2831,Under construction,14435508.978043644,L
3,Independent house,2399,Ready to move,12991749.345909962,L
2,Apartment,1304,Under construction,5008127.966738249,L
4,Row bunglow,2929,Under construction,13867314.623194937,L
3,Independent house,1389,Under construction,7238866.367395401,L
4,Row bunglow,2041,Under construction,9318473.802672062,L
2,Independent house,1439,Under construction,7782319.775184749,L
2,Apartment,921,Under construction,3860720.39393933,L
4,Row bunglow,2949,Under construction,13211529.013044022,L
4,Independent house,1810,Under construction,9154286.27835862,L
2,Apartment,856,Under construction,3383487.459388885,L
3,Independent house,2415,Under construction,13356900.367527602,L
2,Apartment,770,Ready to move,3253450.0795900687,L
3,Independent house,2088,Ready to move,12223992.659526102,L
4,Independent house,2406,Ready to move,13474615.341363806,L
2,Independent house,1030,Under construction,5123460.483992544,L
3,Row bunglow,2195,Under construction,9445701.909895286,L
2,Apartment,1132,Under construction,4514335.62292781,L
4,Row bunglow,1745,Under construction,8270935.594401082,L
4,Independent house,2829,Under construction,14444947.015896987,L
3,Row bunglow,2050,Ready to move,9618466.154142257,L
2,Apartment,981,Ready to move,4208055.220980022,L
2,Apartment,960,Ready to move,4283135.525557388,L
4,Independent house,2276,Under construction,11810405.833414154,L
3,Independent house,1314,Ready to move,8040995.125468338,L
3,Row bunglow,1109,Ready to move,5664664.099028039,L
1,Apartment,779,Under construction,3124179.6783748153,L
3,Row bunglow,1502,Ready to move,7005149.370228508,L
3,Apartment,1356,Ready to move,5702203.557400594,L
3,Independent house,1854,Under construction,9388742.9571827,L
1,Apartment,915,Ready to move,3799035.5848581595,L
5,Row bunglow,2528,Ready to move,12907395.687539019,L
2,Apartment,1287,Under construction,5129870.683493806,L
4,Independent house,2275,Under construction,11302240.797975888,L
2,Apartment,968,Ready to move,4375786.040329636,L
4,Row bunglow,2239,Ready to move,11334878.908161214,L
1,Apartment,980,Under construction,4050285.2344574225,L
2,Apartment,1369,Ready to move,6211727.073302414,L
3,Row bunglow,2147,Ready to move,11683938.639175145,L
2,Apartment,1020,Under construction,4192347.0073460257,L
4,Row bunglow,2480,Under construction,11632705.519005213,L
1,Apartment,624,Under construction,2572443.9639773415,L
2,Apartment,730,Ready to move,3351987.9024289297,L
2,Apartment,1432,Ready to move,6504513.76788978,L
4,Independent house,2341,Under construction,12487694.52309795,L
3,Row bunglow,1009,Ready to move,4940903.200514294,L
5,Independent house,2961,Ready to move,18669368.025412012,L
3,Row bunglow,1046,Under construction,4592777.637826346,L
1,Apartment,829,Under construction,3104477.6751306215,L
4,Row bunglow,2410,Ready to move,12880104.394146437,L
2,Apartment,676,Under construction,2792438.947096334,L
2,Apartment,1275,Ready to move,5930035.5296970885,L
3,Independent house,1909,Under construction,10752234.398303805,L
4,Independent house,1894,Ready to move,10897590.458405681,L
5,Independent house,2960,Ready to move,17619007.068575576,L
3,Apartment,1136,Under construction,4786162.897487487,L
4,Independent house,2645,Ready to move,14828155.295203809,L
1,Apartment,893,Ready to move,3973902.2746071,L
3,Row bunglow,2393,Under construction,11511019.477702254,L
3,Independent house,1434,Ready to move,7772540.803229171,L
3,Independent house,2439,Under construction,13384942.6694899,L
4,Row bunglow,2378,Under construction,11218866.333314028,L
4,Independent house,2880,Under construction,14071075.171581697,L
4,Independent house,1720,Under construction,9483638.964812491,L
2,Apartment,831,Ready to move,3406724.6447722656,L
3,Independent house,1076,Ready to move,6176650.859296552,L
2,Apartment,1128,Under construction,4821093.400605779,L
3,Independent house,1089,Under construction,5319494.184534694,L
3,Independent house,2300,Under construction,12422495.882416796,L
3,Row bunglow,1550,Ready to move,7564859.328867095,L
3,Row bunglow,1931,Ready to move,9435347.075027287,L
1,Apartment,880,Under construction,3746113.1725583407,L
2,Apartment,1017,Under construction,4251563.836600305,L
2,Independent house,1369,Ready to move,8208272.111812523,L
3,Apartment,1421,Under construction,5757115.242187749,L
4,Independent house,2004,Ready to move,11225473.706220666,L
3,Independent house,1820,Under construction,9672636.296491442,L
3,Row bunglow,1089,Under construction,4929821.27007718,L
4,Row bunglow,1525,Ready to move,8210022.38610855,L
3,Independent house,1653,Under construction,9052427.446065374,L
3,Row bunglow,2121,Ready to move,10857820.41632113,L
3,Row bunglow,1180,Ready to move,5577428.531565155,L
3,Apartment,1000,Under construction,3846681.1250476767,L
3,Apartment,1417,Ready to move,6296992.741508573,L
2,Apartment,933,Ready to move,4145595.425498482,L
5,Row bunglow,2627,Ready to move,14604875.89152172,L
4,Row bunglow,2333,Under construction,10643351.24229816,L
4,Independent house,2617,Under construction,14084007.161737328,L
2,Apartment,1225,Ready to move,5532158.850451861,L
4,Independent house,2046,Ready to move,11811015.789239787,L
3,Row bunglow,1421,Under construction,6653289.970996262,L
5,Row bunglow,2750,Under construction,12317899.164186146,L
2,Apartment,1292,Under construction,5131533.0359430825,L
5,Independent house,2640,Ready to move,15452877.359079162,L
1,Apartment,810,Ready to move,3469768.334287153,L
3,Independent house,1327,Under construction,6920351.11951508,L
1,Apartment,691,Under construction,2704726.185424224,L
3,Row bunglow,2401,Under construction,10983796.528895779,L
2,Row bunglow,1334,Under construction,6413094.1014396865,L
4,Row bunglow,2613,Ready to move,13714114.123085422,L
2,Row bunglow,1261,Under construction,5824173.215523825,L
3,Apartment,1250,Ready to move,5831394.629679048,L
1,Apartment,792,Under construction,3075100.7710663727,L
3,Row bunglow,2105,Under construction,8985965.04923976,L
2,Apartment,1428,Under construction,5847663.321216979,L
2,Apartment,897,Under construction,3700021.495068191,L
3,Independent house,2335,Ready to move,13239103.854031872,L
3,Apartment,1439,Ready to move,6253037.1614482915,L
2,Apartment,1059,Under construction,4215483.381680683,L
1,Apartment,612,Under construction,2395957.721089477,L
2,Apartment,1327,Ready to move,6318083.979921582,L
3,Row bunglow,2237,Ready to move,11079652.03528191,L
4,Independent house,2892,Ready to move,15565737.341127202,L
4,Row bunglow,1715,Under construction,7941029.944653452,L
3,Independent house,1948,Under construction,10265311.309496302,L
3,Apartment,1205,Ready to move,5538218.633320021,L
4,Row bunglow,1876,Ready to move,9507287.852698341,L
2,Apartment,1249,Ready to move,5052448.820968101,L
2,Row bunglow,1363,Under construction,6708861.432994351,L
5,Row bunglow,2935,Ready to move,15035176.978169689,L
3,Row bunglow,2042,Ready to move,10774502.289909108,L
5,Independent house,2863,Ready to move,16322014.546602389,L
3,Row bunglow,1371,Under construction,6776397.358351336,L
2,Apartment,604,Under construction,2314468.551919377,L
4,Independent house,2972,Ready to move,15786387.459778141,L
3,Apartment,1151,Ready to move,5019790.601874023,L
4,Row bunglow,1767,Ready to move,8702161.221913941,L
3,Apartment,1300,Under construction,5254556.782500333,L
2,Apartment,1468,Under construction,5677288.479541373,L
2,Apartment,818,Under construction,3183225.385974037,L
3,Apartment,1355,Under construction,5558446.355019053,L
5,Row bunglow,2703,Under construction,11688328.102722865,L
2,Apartment,1378,Under construction,5569255.960655278,L
2,Apartment,1033,Under construction,4204835.40611969,L
4,Independent house,2424,Under construction,12681986.597388392,L
3,Independent house,2068,Under construction,11140199.9002596,L
1,Apartment,946,Under construction,3710253.537821877,L
4,Row bunglow,2969,Ready to move,16347475.843239492,L
2,Apartment,1162,Under construction,4324070.071336365,L
4,Row bunglow,2418,Under construction,12289429.227996495,L
3,Independent house,2047,Under construction,11378873.371138569,L
4,Row bunglow,2061,Under construction,9223948.143751526,L
3,Independent house,1887,Ready to move,11076049.81287752,L
2,Independent house,1043,Ready to move,5982313.571881656,L
3,Apartment,1116,Ready to move,4952840.173672453,L
3,Row bunglow,1564,Ready to move,7947406.512151194,L
3,Apartment,1253,Ready to move,5199488.241689318,L
2,Row bunglow,1181,Under construction,5967306.446856669,L
3,Independent house,1362,Ready to move,7834829.921316052,L
3,Apartment,1167,Under construction,4511106.832096915,L
3,Row bunglow,2465,Ready to move,12817560.104459582,L
4,Independent house,2669,Under construction,13978306.55514668,L
4,Row bunglow,2950,Ready to move,14995761.782390019,L
3,Row bunglow,1626,Ready to move,8066727.899298449,L
2,Apartment,1407,Ready to move,5841789.433877688,L
3,Row bunglow,1512,Under construction,6810218.619170632,L
2,Apartment,1115,Ready to move,4767143.676956636,L
2,Independent house,1471,Ready to move,8606392.498751806,L
2,Row bunglow,1072,Under construction,5547680.810298611,L
5,Independent house,2563,Ready to move,14491617.992293451,L
4,Row bunglow,1551,Under construction,7118299.8848051,L
2,Apartment,1139,Under construction,4626238.109518625,L
4,Independent house,2184,Ready to move,12252175.87605324,L
3,Independent house,1189,Under construction,6424360.952203772,L
3,Row bunglow,2419,Ready to move,13265203.907585703,L
4,Row bunglow,2789,Under construction,11986669.716652872,L
4,Row bunglow,1583,Under construction,7778152.999692381,L
3,Row bunglow,2001,Ready to move,10337724.404157946,L
3,Independent house,1873,Ready to move,10220751.953097653,L
5,Independent house,2643,Under construction,14460865.24431596,L
3,Independent house,1998,Ready to move,11504652.2743143,L
3,Apartment,1034,Ready to move,4471319.730672295,L
2,Apartment,834,Ready to move,3607588.785126659,L
2,Apartment,1457,Ready to move,6134690.006661001,L
1,Apartment,715,Under construction,2923945.333373853,L
1,Apartment,882,Ready to move,3817349.4341570125,L
5,Row bunglow,2725,Ready to move,14146684.305664007,L
2,Apartment,735,Under construction,2964310.2659843233,L
2,Apartment,1313,Ready to move,5417891.210940725,L
1,Apartment,743,Ready to move,3024682.474505069,L
3,Apartment,1166,Ready to move,5177473.6715022465,L
2,Independent house,1287,Under construction,6953939.11848264,L
1,Apartment,622,Under construction,2502542.9027933767,L
3,Apartment,1009,Ready to move,4611423.522316485,L
3,Independent house,2257,Ready to move,12939747.591202144,L
4,Independent house,2001,Ready to move,10941038.639196066,L
2,Independent house,1136,Under construction,5971918.756974176,L
5,Independent house,2604,Under construction,13993066.608844087,L
3,Apartment,1362,Ready to move,5533045.004000173,L
3,Independent house,2041,Under construction,10780530.02464639,L
3,Apartment,1220,Ready to move,5609065.712541136,L
4,Independent house,2711,Ready to move,16192699.423503717,L
2,Independent house,1423,Under construction,7289555.62592409,L
2,Independent house,1047,Under construction,5671462.853698615,L
3,Row bunglow,2279,Ready to move,11037056.449335733,L
3,Independent house,1259,Ready to move,7872298.590810827,L
3,Independent house,1501,Ready to move,8837122.138426194,L
4,Independent house,2843,Under construction,14356619.908645533,L
4,Row bunglow,2426,Under construction,12066114.649908654,L
2,Apartment,1100,Under construction,4617445.166642979,L
2,Apartment,739,Ready to move,3084279.7258122736,L
4,Row bunglow,2090,Under construction,9508013.100493576,L
4,Row bunglow,2328,Under construction,10656650.795606256,L
2,Apartment,1474,Under construction,5958427.391480613,L
5,Independent house,2610,Ready to move,15363115.958541734,L
2,Independent house,1135,Under construction,5999090.350643777,L
3,Row bunglow,1982,Ready to move,10572067.413542233,L
5,Independent house,2553,Ready to move,15617526.456442684,L
3,Independent house,1585,Under construction,8122435.706052945,L
1,Apartment,920,Ready to move,3874731.90377944,L
3,Independent house,1959,Ready to move,10423258.449739983,L
3,Row bunglow,1960,Under construction,9733560.602342052,L
4,Row bunglow,1681,Under construction,7082406.037208173,L
2,Independent house,1107,Ready to move,6525048.221110979,L
3,Row bunglow,2053,Ready to move,10003123.148682732,L
3,Row bunglow,1983,Under construction,8258923.485867789,L
2,Independent house,1366,Under construction,6934220.283171667,L
3,Row bunglow,1608,Under construction,7849131.665417429,L
3,Row bunglow,2197,Under construction,9792534.272029037,L
2,Apartment,1114,Ready to move,4930012.839208272,L
2,Row bunglow,1453,Under construction,7439982.219538102,L
3,Independent house,1053,Ready to move,6418506.667029953,L
3,Apartment,1186,Ready to move,5008899.616095909,L
4,Row bunglow,2266,Under construction,10766147.71565807,L
3,Independent house,1739,Ready to move,9901988.881578479,L
3,Apartment,1261,Under construction,4869781.019165932,L
2,Row bunglow,1278,Ready to move,6892005.892415671,L
2,Independent house,1036,Under construction,5345801.908680131,L
4,Independent house,1726,Under construction,9604636.718125632,L
4,Row bunglow,1756,Under construction,8880275.376985317,L
2,Apartment,1044,Ready to move,4352562.676113226,L
3,Apartment,1392,Under construction,5262320.278473737,L
4,Row bunglow,2502,Ready to move,13025773.840191137,L
3,Row bunglow,1290,Ready to move,6923918.960607269,L
2,Apartment,978,Under construction,3734815.1226898315,L
